Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,City,Product_ID,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Unit_Cost,Shipping_Cost,Marketing_Cost,Payment_Mode,Sales_Channel,Order_Status,Salesperson,Production_City,Customer_Rating,Return_Reason
ORD001143,2024-11-18,C0646,Customer 646,Consumer,South,Tamil Nadu,Chennai,P013,Office Supplies,Stapler,12,271.47,12,167.21,144,89.21,Credit Card,Online,In Transit,Ramesh,Bengaluru,1,
ORD001144,2025-02-11,C0417,Customer 417,Small Business,North,Rajasthan,Jodhpur,P004,Electronics,Monitor,1,12168.25,18,8874.65,450,593.14,COD,Distributor,Delivered,Nitin,Chennai,3,
ORD001145,2024-03-20,C0110,Customer 110,Home Office,North,Rajasthan,Jaipur,P001,Electronics,Laptop,15,47684.78,5,42927.25,450,28450.59,Net Banking,Online,Delivered,Sonal,Ahmedabad,1,
ORD001146,2024-10-20,C0038,Customer 38,Consumer,East,Odisha,Bhubaneswar,P009,Furniture,Sofa,3,17845.91,28,17893.68,600,1283.08,Credit Card,Distributor,Delivered,Asha,Pune,,
ORD001147,2025-06-24,C0235,Customer 235,Small Business,North,Uttar Pradesh,Lucknow,P004,Electronics,Monitor,2,11985.51,18,9504.96,150,700.82,Credit Card,Marketplace,Delivered,Sonal,Bengaluru,,
ORD001148,2024-02-24,C0466,Customer 466,Consumer,North,Rajasthan,Jodhpur,P007,Furniture,Study Table,12,8386.44,7,7160.96,540,5262.31,Debit Card,Retail Store,Delivered,Asha,Bengaluru,2,
ORD001149,2024-04-01,C0095,Customer 95,Small Business,East,West Bengal,Kolkata,P009,Furniture,Sofa,4,19084.55,0,18317.81,300,2152.12,Net Banking,Retail Store,In Transit,Mehul,Jaipur,4,
ORD001150,2025-09-25,C0348,Customer 348,Consumer,North,Rajasthan,Jodhpur,P001,Electronics,Laptop,2,40448.84,12,43889.88,600,871.98,Debit Card,Marketplace,Delivered,Ramesh,Bengaluru,2,
ORD001151,2024-04-07,C0102,Customer 102,Consumer,North,Uttar Pradesh,Noida,P013,Office Supplies,Stapler,2,294.55,15,165.79,150,17.36,UPI,Online,Delivered,Sonal,Surat,1,
ORD001152,2024-09-02,C0076,Customer 76,Corporate,North,Rajasthan,Udaipur,P014,Appliances,Air Cooler,1,6365.82,12,6202.95,80,78.58,Credit Card,Retail Store,Returned,Nitin,Chennai,3,Price Issue
ORD001153,2025-04-19,C0575,Customer 575,Consumer,West,Gujarat,Surat,P013,Office Supplies,Stapler,2,269.57,3,170.47,600,30.97,Wallet,Marketplace,Returned,Mehul,Pune,3,Price Issue
ORD001154,2024-11-27,C0544,Customer 544,Consumer,West,Maharashtra,Mumbai,P005,Electronics,Keyboard,6,994.37,5,569.63,360,306.81,Net Banking,Distributor,Delivered,Sonal,Pune,,
ORD001155,2025-06-19,C0641,Customer 641,Corporate,North,Rajasthan,Udaipur,P003,Electronics,Bluetooth Speaker,2,2557.38,12,1763.04,300,86.93,Wallet,Marketplace,Delivered,Priyanka,Pune,1,
ORD001156,2025-03-30,C0620,Arjun Mehta,Consumer,North,Rajasthan,Jodhpur,P011,Office Supplies,Printer Paper,6,294.76,27,278.97,810,85.49,Net Banking,Online,In Transit,Sonal,Patna,1,
ORD001157,2024-03-12,C0025,Customer 25,Home Office,East,West Bengal,Kolkata,P017,Appliances,LED Bulb Pack,1,435.82,5,263.5,150,21.36,COD,Online,Cancelled,Imran,Hyderabad,3,
ORD001158,2024-06-23,C0400,Customer 400,Consumer,North,Uttar Pradesh,Lucknow,P008,Furniture,Bookshelf,2,5271.23,10,4014.53,250,143.62,Credit Card,Distributor,Delivered,Mehul,Ahmedabad,,
ORD001159,2024-10-13,C0467,Customer 467,Consumer,East,West Bengal,Kolkata,P007,Furniture,Study Table,3,8296.55,0,8049.92,120,329.03,Net Banking,Marketplace,Delivered,Ramesh,Mumbai,2,
ORD001160,2025-03-24,C0669,Customer 669,Consumer,North,Uttar Pradesh,Noida,P015,Appliances,Mixer Grinder,6,3763.81,15,2420,144,634.01,Wallet,Retail Store,Delivered,Asha,Ahmedabad,2,
ORD001161,2024-02-02,C0229,Customer 229,Consumer,North,Uttar Pradesh,Lucknow,P006,Furniture,Office Chair,5,6219.86,,5380.26,540,1496.65,COD,Distributor,Delivered,Imran,Delhi,2,
ORD001162,2024-12-16,C0024,Customer 24,Small Business,West,Gujarat,Ahmedabad,P010,Office Supplies,Notebook Pack,1,221.89,0,130.37,200,9.2,UPI,Retail Store,Delivered,Asha,Noida,,
ORD001163,2024-11-14,C0019,Customer 19,Corporate,North,Rajasthan,Jodhpur,P012,OFFICE SUPPLIES,Pen Box,6,155.35,13,100.47,360,28.82,Credit Card,Retail Store,Delivered,Kavita,Hyderabad,3,
ORD001164,2024-02-10,C0195,Customer 195,Consumer,South,Tamil Nadu,Chennai,P009,Furniture,Sofa,4,22164.41,12,19265.52,150,4651.96,UPI,Online,Delivered,Farhan,Patna,,
ORD001165,2025-06-22,C0627,Customer 627,Consumer,East,Bihar,Patna,P013,Office Supplies,Stapler,5,201.33,0,168.52,450,39.27,UPI,Distributor,Delivered,Jay,Ahmedabad,,
ORD001166,2025-05-26,C0502,Customer 502,Corporate,North,Uttar Pradesh,Lucknow,P014,Appliances,Air Cooler,1,7431.79,7,6529.5,80,317.41,COD,Marketplace,Delivered,Sonal,Chennai,,
ORD001167,2025-09-25,C0340,Customer 340,Consumer,North,Delhi,Delhi,P012,Office Supplies,Pen Box,1,217.79,22,108.86,600,9.23,Credit Card,Distributor,Delivered,Jay,Delhi,,
ORD001168,2025-05-31,C0415,Customer 415,Small Business,South,Karnataka,Bengaluru,P006,Furniture,Office Chair,10,8105.47,0,4892.66,540,2104.75,Credit Card,Marketplace,Delivered,Priyanka,Mysuru,,
ORD001169,2025-11-09,C0456,Customer 456,Corporate,South,Tamil Nadu,Chennai,P009,Furniture,Sofa,3,22428.84,12,21141.21,600,1068.96,Net Banking,Online,Delivered,Jay,Patna,2,
ORD001170,2025-03-11,C0337,Customer 337,Consumer,North,Uttar Pradesh,Lucknow,P010,Office Supplies,Notebook Pack,4,183.95,5,131.67,120,11.29,Net Banking,Retail Store,Delivered,Ramesh,Mumbai,,
ORD001171,2024-10-02,C0257,Customer 257,Consumer,South,Tamil Nadu,Chennai,P011,Office Supplies,Printer Paper,5,366.7,28,275.57,144,91.49,Debit Card,Retail Store,Delivered,Imran,Jaipur,1,
ORD001172,2025-05-23,C0385,Customer 385,Small Business,North,Uttar Pradesh,Noida,P002,Electronics,Smartphone,1,26672.9,0,21993.33,200,276.11,Net Banking,Online,Returned,Sonal,Bengaluru,,Late Delivery
ORD001173,2024-07-01,C0609,Customer 609,Consumer,West,Maharashtra,Mumbai,P005,Electronics,Keyboard,2,1124.86,18,591.24,300,121.77,Debit Card,Marketplace,Delivered,Nitin,Chennai,,
ORD001174,2024-03-26,C0590,Customer 590,Consumer,North,Delhi,Delhi,P015,Appliances,Mixer Grinder,2,4045.46,0,2284.11,250,397.2,Wallet,Distributor,Delivered,Jay,Hyderabad,3,
ORD001175,2024-01-03,C0175,Customer 175,Home Office,West,Maharashtra,Pune,P014,Appliances,Air Cooler,1,8534.74,12,6178,450,98.57,Debit Card,Retail Store,Delivered,Asha,Pune,5,
ORD001176,2024-06-20,C0056,Customer 56,Consumer,West,Gujarat,Surat,P015,Appliances,Mixer Grinder,5,3315.24,3,2523.02,1080,439.16,Net Banking,Marketplace,Cancelled,Nitin,Ahmedabad,3,
ORD001177,2024-05-22,C0216,Customer 216,Consumer,East,Odisha,Bhubaneswar,P002,Electronics,Smartphone,20,21939.84,22,20863.88,360,11327.6,Net Banking,Retail Store,Delivered,Farhan,Ahmedabad,5,
ORD001178,2025-03-21,C0290,Customer 290,Consumer,East,Bihar,Patna,P001,Electronics,Laptop,1,38967.66,7,38063.19,150,2201.08,Credit Card,Retail Store,Delivered,Priyanka,Bengaluru,2,
ORD001179,2024-12-25,C0639,Customer 639,Consumer,East,West Bengal,Kolkata,P015,Appliances,Mixer Grinder,1,2699.71,3,2341.42,200,122.89,Debit Card,Marketplace,Delivered,Ramesh,Bengaluru,2,
ORD001180,2025-08-22,C0429,Customer 429,Home Office,West,Maharashtra,Mumbai,P010,Office Supplies,Notebook Pack,1,253.06,5,125.28,120,14.63,Net Banking,Online,Delivered,Farhan,Jodhpur,3,
ORD001181,2024-02-06,C0154,Customer 154,Home Office,North,Uttar Pradesh,Lucknow,P008,Furniture,Bookshelf,3,4847.08,10,4032.01,300,414.22,COD,Distributor,In Transit,Ramesh,Noida,2,
ORD001182,2024-08-18,C0511,Customer 511,Consumer,South,Telangana,Hyderabad,P016,Appliances,Water Purifier,5,14481.13,10,9634.79,144,1675.66,UPI,Retail Store,In Transit,Kavita,Ahmedabad,4,
ORD001183,2025-11-19,C0435,Customer 435,Consumer,South,Karnataka,Bengaluru,P001,Electronics,Laptop,1,59491.97,5,39971.29,80,1878.95,Wallet,Online,Delivered,Mehul,Ahmedabad,,
ORD001184,2025-06-06,C0259,Customer 259,Corporate,South,Karnataka,Mysuru,P010,Office Supplies,Notebook Pack,3,207.89,5,135.9,200,29.78,COD,Online,Delivered,Asha,Pune,2,
ORD001185,2024-04-22,C0003,Customer 3,Consumer,East,Bihar,Patna,P011,Office Supplies,Printer Paper,1,301.37,0,249.19,250,5.75,Debit Card,Distributor,Delivered,Asha,Surat,5,
ORD001186,2025-07-24,C0171,Customer 171,Small Business,West,Maharashtra,Nagpur,P005,Electronics,Keyboard,1,861.63,10,580.38,150,26.77,UPI,Distributor,In Transit,Jay,Chennai,4,
ORD001187,2025-10-08,C0278,Customer 278,Small Business,West,Gujarat,Surat,P016,Appliances,Water Purifier,2,12538.19,5,9252.74,250,1400.29,Debit Card,Marketplace,Delivered,Kavita,Pune,4,
ORD001188,2024-10-09,C0550,Customer 550,Home Office,North,Rajasthan,Jaipur,P009,Furniture,Sofa,0,22448.25,5,19116.32,450,0,COD,Marketplace,Delivered,Imran,Kolkata,5,
ORD001189,2024-12-22,C0525,Customer 525,Consumer,West,Maharashtra,Pune,P005,Electronics,Keyboard,8,1057.17,0,533.28,216,357.52,Debit Card,Marketplace,Returned,Farhan,Ahmedabad,5,
ORD001190,2024-03-23,C0412,Customer 412,Consumer,North,Rajasthan,Jodhpur,P013,Office Supplies,Stapler,2,267.99,0,183.12,250,8.94,Credit Card,Distributor,Returned,Jay,Lucknow,1,Price Issue
ORD001191,2025-06-23,C0570,Customer 570,Corporate,North,Delhi,Delhi,P009,Furniture,Sofa,-3,23875.61,7,17579.35,120,-2030.69,Net Banking,Marketplace,Returned,Sonal,Surat,,Damaged
ORD001192,2024-11-01,C0562,Customer 562,Consumer,North,Uttar Pradesh,Lucknow,P012,Office Supplies,Pen Box,4,153.95,5,107.58,80,7.74,UPI,Online,Delivered,Priyanka,Chennai,5,
ORD001193,2024-09-07,C0153,Customer 153,Home Office,South,Tamil Nadu,Chennai,P012,Office Supplies,Pen Box,4,202.71,10,102.16,150,33.25,Debit Card,Marketplace,Delivered,Jay,Chennai,,
ORD001194,2025-12-20,C0656,Customer 656,Home Office,West,Maharashtra,Mumbai,P008,Furniture,Bookshelf,6,6942.32,3,4057.02,450,1809.76,UPI,Distributor,Delivered,Sonal,Udaipur,4,
ORD001195,2024-11-21,C0041,Customer 41,Consumer,East,Bihar,Patna,P012,Office Supplies,Pen Box,1,142.05,17,105.09,600,4.11,Wallet,Marketplace,Delivered,Ramesh,Jaipur,5,
ORD001196,2024-10-07,C0309,Customer 309,Consumer,West,Gujarat,Ahmedabad,P002,Electronics,Smartphone,5,26951.32,3,21036.56,360,7788.95,Net Banking,Retail Store,Delivered,Jay,Chennai,,
ORD001197,2025-11-16,C0579,Customer 579,Consumer,West,Gujarat,Gandhinagar,P014,Appliances,Air Cooler,1,7057.36,10,7097.78,80,392.05,Wallet,Online,Delivered,Nitin,Bengaluru,3,
ORD001198,2024-12-14,C0330,Customer 330,Consumer,West,Gujarat,Surat,P008,Furniture,Bookshelf,5,5865.4,10,3796.87,360,1247.62,UPI,Online,Delivered,Imran,Patna,2,
ORD001199,2024-10-11,C0508,Customer 508,Corporate,West,Maharashtra,Mumbai,P005,ELECTRONICS,Keyboard,1,1152.53,7,579.55,120,52.92,Debit Card,Marketplace,Delivered,Jay,Ahmedabad,5,
ORD001200,2025-06-09,C0179,Customer 179,Consumer,North,Rajasthan,Udaipur,P008,Furniture,Bookshelf,10,4756.42,5,3901.61,270,1662.46,UPI,Distributor,Delivered,Mehul,Patna,2,
ORD001201,2024-12-20,C0439,Customer 439,Small Business,North,Uttar Pradesh,Noida,P017,Appliances,LED Bulb Pack,2,490.52,5,270.97,600,47.02,Debit Card,Online,Delivered,Sonal,Pune,5,
ORD001202,2025-12-15,C0219,Customer 219,Small Business,South,Tamil Nadu,Chennai,P014,Appliances,Air Cooler,20,9111.47,10,6429.36,360,4110.8,COD,Online,Delivered,Sonal,Chennai,2,
ORD001203,2025-03-18,C0491,Customer 491,Consumer,South,Telangana,Hyderabad,P008,Furniture,Bookshelf,2,5917.41,35,4396.93,150,533.3,UPI,Marketplace,Delivered,Ramesh,Pune,,
ORD001204,2025-11-05,C0238,Customer 238,Consumer,East,Odisha,Bhubaneswar,P004,Electronics,Monitor,2,10864.01,3,9392.09,150,1095.55,COD,Marketplace,In Transit,Imran,Ahmedabad,3,
ORD001205,2025-02-21,C0065,Customer 65,Corporate,South,Telangana,Hyderabad,P004,Electronics,Monitor,1,13150.86,3,9847.83,450,405.18,Debit Card,Distributor,Delivered,Nitin,Bengaluru,4,
ORD001206,2024-08-15,C0082,Customer 82,Small Business,North,Rajasthan,Jodhpur,P017,Appliances,LED Bulb Pack,10,418.23,0,256.15,810,163.95,Debit Card,Marketplace,Delivered,Asha,Chennai,,
ORD001207,2024-05-25,C0161,Customer 161,Consumer,North,Uttar Pradesh,Noida,P010,Office Supplies,Notebook Pack,2,225.86,15,130.08,600,6.58,Credit Card,Retail Store,Delivered,Ramesh,Udaipur,2,
ORD001208,2024-06-16,C0130,Customer 130,Corporate,West,Gujarat,Gandhinagar,P015,Appliances,Mixer Grinder,8,2788.67,10,2733.48,1080,1047.18,Credit Card,Online,Delivered,Nitin,Pune,4,
ORD001209,2024-08-18,C0008,Customer 8,Consumer,North,Rajasthan,Udaipur,P014,Appliances,Air Cooler,1,6376.35,12,6675.29,300,347.74,Wallet,Retail Store,Delivered,Priyanka,Pune,4,
ORD001210,2024-05-31,C0348,Customer 348,Consumer,North,Rajasthan,Jodhpur,P017,Appliances,LED Bulb Pack,2,438.89,3,287.35,600,49.28,Wallet,Retail Store,Delivered,Jay,Bengaluru,1,
ORD001211,2025-07-09,C0421,Customer 421,Consumer,East,West Bengal,Kolkata,P017,Appliances,LED Bulb Pack,3,447.05,18,288.38,120,37.53,Wallet,Distributor,Delivered,Farhan,Hyderabad,,
ORD001212,2024-03-01,C0352,Customer 352,Consumer,South,Telangana,Hyderabad,P013,Office Supplies,Stapler,3,326.54,3,193.03,200,18.98,COD,Online,Delivered,Imran,Udaipur,3,
ORD001213,2025-09-28,C0449,Customer 449,Small Business,North,Rajasthan,Jodhpur,P001,Electronics,Laptop,1,40881.16,22,41846.69,150,1270.88,Net Banking,Online,Delivered,Nitin,Hyderabad,5,
ORD001214,2025-03-18,C0231,Customer 231,Corporate,West,Gujarat,Gandhinagar,P008,Furniture,Bookshelf,3,5385.2,0,4098.55,300,504.3,Debit Card,Online,Delivered,Ramesh,Surat,5,
ORD001215,2025-09-07,C0469,Customer 469,Consumer,South,Tamil Nadu,Chennai,P009,Furniture,Sofa,5,21349.83,5,19927.79,540,6009.99,COD,Marketplace,Delivered,Asha,Lucknow,3,
ORD001216,2024-03-01,C0507,Customer 507,Consumer,East,Odisha,Bhubaneswar,P011,Office Supplies,Printer Paper,3,288.63,5,293.33,150,33.04,Net Banking,Online,Delivered,Jay,Gandhinagar,5,
ORD001217,2024-01-07,C0573,Customer 573,Home Office,South,Tamil Nadu,Chennai,P008,Furniture,Bookshelf,3,5464.28,18,4370.53,600,896.87,Wallet,Retail Store,Delivered,Sonal,Kolkata,4,
ORD001218,2024-11-05,C0190,Customer 190,Consumer,West,Gujarat,Gandhinagar,P003,Electronics,Bluetooth Speaker,1,2735.99,0,1825.08,450,132.02,Credit Card,Online,Delivered,Nitin,Hyderabad,,
ORD001219,2025-07-26,C0372,Customer 372,Consumer,West,Gujarat,Gandhinagar,P008,Furniture,Bookshelf,1,5401.88,35,3926.92,200,323.75,Credit Card,Distributor,Delivered,Ramesh,Mysuru,5,
ORD001220,2024-12-28,C0040,Customer 40,Consumer,East,West Bengal,Kolkata,P012,Office Supplies,Pen Box,4,165.7,10,101.33,200,36.59,Debit Card,Marketplace,Delivered,Ramesh,Noida,1,
ORD001221,2025-01-11,C0209,Customer 209,Small Business,West,Maharashtra,Mumbai,P010,Office Supplies,Notebook Pack,4,280.42,5,131.04,450,50.02,Net Banking,Marketplace,Delivered,Sonal,Hyderabad,2,
ORD001222,2024-01-09,C0155,Customer 155,Consumer,East,Bihar,Patna,P001,Electronics,Laptop,5,39744.43,45,40969.51,144,7512.27,COD,Marketplace,Delivered,Farhan,Ahmedabad,3,
ORD001223,2024-06-16,C0693,Customer 693,Corporate,North,Delhi,Delhi,P002,Electronics,Smartphone,2,28295.37,10,22856.9,150,1226.62,Net Banking,Online,Delivered,Jay,Hyderabad,,
ORD001224,2024-02-11,C0671,Customer 671,Corporate,North,Rajasthan,Jaipur,P007,Furniture,Study Table,4,8317.53,12,7674.02,200,1633.1,Credit Card,Distributor,Delivered,Jay,Ahmedabad,5,
ORD001225,2025-04-22,C0532,Customer 532,Consumer,West,Maharashtra,Pune,P016,Appliances,Water Purifier,5,13127.12,10,9887.7,270,1398.35,UPI,Marketplace,Delivered,Ramesh,Pune,2,
ORD001226,2025-02-14,C0668,Customer 668,Consumer,West,Maharashtra,Mumbai,P002,Electronics,Smartphone,2,32901.67,22,22884.18,200,856.85,UPI,Online,Returned,Mehul,Hyderabad,5,
ORD001227,2025-05-28,C0407,Customer 407,Consumer,North,Rajasthan,Jaipur,P008,Furniture,Bookshelf,6,5194.02,0,4064.75,144,1529.15,Net Banking,Online,Delivered,Jay,Bhubaneswar,,
ORD001228,2024-01-09,C0221,Customer 221,Consumer,South,Telangana,Hyderabad,P001,Electronics,Laptop,5,58860.29,15,39336.59,270,6524.75,Wallet,Online,Delivered,Asha,Chennai,4,
ORD001229,2025-11-14,C0145,Customer 145,Consumer,North,Uttar Pradesh,Lucknow,P012,Office Supplies,Pen Box,3,159.29,3,106.79,80,27.81,COD,Retail Store,In Transit,Kavita,Delhi,4,
ORD001230,2025-09-19,C0201,Customer 201,Home Office,South,Telangana,Hyderabad,P013,Office Supplies,Stapler,6,354.49,0,179.58,540,76.45,Net Banking,Distributor,Delivered,Nitin,Mysuru,4,
ORD001231,2024-02-18,C0503,Customer 503,Consumer,South,Tamil Nadu,Chennai,P003,Electronics,Bluetooth Speaker,1,2900.55,7,2030.49,300,103.46,UPI,Online,Delivered,Jay,Chennai,3,
ORD001232,2025-04-07,C0320,Customer 320,Consumer,West,Maharashtra,Pune,P007,Furniture,Study Table,4,10360.25,3,7107.66,120,599.5,Net Banking,Online,Returned,Mehul,Udaipur,3,Wrong Product
ORD001233,2025-02-12,C0180,Customer 180,Consumer,West,Gujarat,Ahmedabad,P013,Office Supplies,Stapler,2,293.66,12,190.38,250,29.57,Debit Card,Distributor,Delivered,Mehul,Mumbai,3,
ORD001234,2024-08-23,C0435,Customer 435,Consumer,South,Karnataka,Bengaluru,P001,Electronics,Laptop,1,54060.09,10,44501.19,200,3158.93,Net Banking,Distributor,Delivered,Imran,Chennai,,
ORD001235,2025-03-16,C0213,Customer 213,Home Office,South,Tamil Nadu,Chennai,P013,Office Supplies,Stapler,5,316.7,7,163.38,360,36.31,UPI,Marketplace,Delivered,Mehul,Bhubaneswar,1,
ORD001236,2024-09-09,C0266,Customer 266,Home Office,West,Gujarat,Surat,P001,Electronics,Laptop,1,51041.59,10,38522.79,450,951.21,Debit Card,Distributor,Delivered,Sonal,Chennai,3,
ORD001237,2024-06-02,C0397,Customer 397,Corporate,West,Gujarat,Gandhinagar,P014,Appliances,Air Cooler,3,8009.81,5,6821.95,450,397,COD,Online,Delivered,Ramesh,Pune,1,
ORD001238,2024-11-25,C0069,Customer 69,Consumer,East,West Bengal,Kolkata,P015,Appliances,Mixer Grinder,1,3066.25,13,2614.62,150,95.45,Net Banking,Online,Delivered,Ramesh,Chennai,1,
ORD001239,2025-11-14,C0129,Customer 129,Small Business,West,Gujarat,Ahmedabad,P010,Office Supplies,Notebook Pack,3,222.15,0,131.72,250,25.31,Wallet,Distributor,Delivered,Imran,Gandhinagar,,
ORD001240,2024-05-23,C0360,Customer 360,Consumer,North,Rajasthan,Jaipur,P005,Electronics,Keyboard,5,847.07,0,516.18,810,181.79,UPI,Retail Store,Delivered,Ramesh,Chennai,2,
ORD001241,2024-03-05,C0484,Customer 484,Consumer,North,Uttar Pradesh,Noida,P004,Electronics,Monitor,5,14531.36,0,10190.84,144,3179.23,Debit Card,Online,In Transit,Ramesh,Chennai,4,
ORD001242,2025-05-28,C0308,Priya Nair,Corporate,East,West Bengal,Kolkata,P013,Office Supplies,Stapler,1,277.5,30,195.48,250,14.89,Credit Card,Distributor,Delivered,Imran,Chennai,2,
ORD001243,2024-08-01,C0691,Customer 691,Home Office,West,Gujarat,Ahmedabad,P016,Appliances,Water Purifier,2,13630.59,5,10442.09,120,1296.22,COD,Retail Store,Delivered,Imran,Ahmedabad,4,
ORD001244,2024-03-01,C0416,Customer 416,Home Office,South,Karnataka,Mysuru,P014,Appliances,Air Cooler,4,7392.97,,6936.05,300,974.95,Net Banking,Retail Store,Delivered,Sonal,Bengaluru,,
ORD001245,2024-10-07,C0010,Customer 10,Consumer,North,Rajasthan,Udaipur,P001,Electronics,Laptop,2,43357.81,7,41166.29,200,1579.18,COD,Retail Store,Delivered,Jay,Ahmedabad,5,
ORD001246,2024-05-29,C0312,Customer 312,Corporate,East,West Bengal,Kolkata,P015,Appliances,Mixer Grinder,6,2853.61,15,2308.45,810,479.79,COD,Retail Store,Delivered,Nitin,Ahmedabad,1,
ORD001247,2025-06-23,C0004,Customer 4,Consumer,East,Bihar,Patna,P002,Electronics,Smartphone,1,18521.75,28,19743.61,250,505.01,Credit Card,Retail Store,Returned,Ramesh,Hyderabad,5,Damaged
ORD001248,2024-11-18,C0041,Customer 41,Consumer,East,Bihar,Patna,P013,Office Supplies,Stapler,1,207.33,5,166.55,600,9.95,COD,Online,Delivered,Ramesh,Bhubaneswar,,
ORD001249,2025-08-04,C0418,Customer 418,Corporate,South,Telangana,Hyderabad,P007,Furniture,Study Table,1,11476.65,7,7124.1,200,381.8,Net Banking,Retail Store,Delivered,Imran,Pune,3,
ORD001250,2024-11-22,C0483,Customer 483,Corporate,South,Tamil Nadu,Chennai,P002,Electronics,Smartphone,1,27588.65,18,20003.93,200,539.48,Wallet,Retail Store,Delivered,Nitin,Ahmedabad,3,
ORD001251,2024-12-20,C0662,Customer 662,Consumer,South,Karnataka,Bengaluru,P016,Appliances,Water Purifier,8,13978.68,7,10068.38,216,3788.33,Wallet,Marketplace,Delivered,Nitin,Chennai,1,
ORD001252,2024-02-17,C0366,Customer 366,Home Office,North,Uttar Pradesh,Noida,P010,Office Supplies,Notebook Pack,2,231.69,7,129.98,450,11.34,Credit Card,Retail Store,Delivered,Priyanka,Noida,2,
ORD001253,2024-11-01,C0372,Customer 372,Consumer,West,Gujarat,Gandhinagar,P007,Furniture,Study Table,1,8538.49,7,7863.06,600,475.47,Credit Card,Retail Store,Delivered,Sonal,Kolkata,,
ORD001254,2025-06-27,C0596,Customer 596,Consumer,East,West Bengal,Kolkata,P014,Appliances,Air Cooler,12,7332.05,10,6792.08,144,2653.93,Debit Card,Marketplace,Delivered,Farhan,Pune,4,
ORD001255,2025-01-01,C0439,Customer 439,Small Business,North,Uttar Pradesh,Noida,P008,Furniture,Bookshelf,1,5467.41,3,4274.96,600,158.86,UPI,Distributor,Delivered,Mehul,Jodhpur,5,
ORD001256,2025-12-14,C0587,Customer 587,Home Office,West,Gujarat,Gandhinagar,P014,Appliances,Air Cooler,1,7917.93,3,6248.4,250,243.38,Credit Card,Online,Delivered,Priyanka,Bengaluru,1,
ORD001257,2024-07-25,C0094,Riya Choudhary,Consumer,East,Odisha,Bhubaneswar,P001,Electronics,Laptop,4,44142.84,5,40015.32,450,7564.42,Wallet,Retail Store,Delivered,Imran,Pune,,
ORD001258,2024-05-20,C0613,Customer 613,Consumer,East,Odisha,Bhubaneswar,P003,Electronics,Bluetooth Speaker,2,2407.78,0,1722.02,80,228.21,Net Banking,Distributor,Delivered,Jay,Pune,4,
ORD001259,2025-05-28,C0681,Customer 681,Consumer,South,Karnataka,Bengaluru,P016,Appliances,Water Purifier,2,13467.13,5,10154.63,80,1076.66,Net Banking,Distributor,Delivered,Mehul,Ahmedabad,,
ORD001260,2024-03-03,C0253,Customer 253,Corporate,North,Rajasthan,Jaipur,P009,Furniture,Sofa,2,20934.51,3,19401.9,80,1976.64,Credit Card,Online,Delivered,Mehul,Noida,4,
ORD001261,2024-12-25,C0556,Customer 556,Home Office,West,Maharashtra,Nagpur,P010,Office Supplies,Notebook Pack,4,221.12,3,126.95,300,10.76,COD,Distributor,Delivered,Asha,Bengaluru,2,
